N,P,K,temperature,humidity,ph,rainfall,label
90,20,120,26.51818182,81.0830979,5.18,1299.26,sweet_potato
90,20,120,18.77818182,80.85330073,5.02,1050.245,sweet_potato
90,20,120,26.51818182,80.92045516,5,1299.26,sweet_potato
90,20,120,29.18636364,80.35282086,4.84,1026.64,sweet_potato
90,20,120,28.08181818,80.2972307,4.82,1037.32,sweet_potato
90,20,120,29.03727273,80.36412901,4.88,689.88,sweet_potato
90,20,120,27.90909091,81.08590017,5,2817.86,sweet_potato
90,20,120,29.18636364,80.85572139,4.94,1026.64,sweet_potato
90,20,120,27.65454545,81.15767888,5.14,884.5,sweet_potato
90,20,120,23.73636364,81.01568291,4.9,2169.32,sweet_potato
90,20,120,28.54545455,81.25073696,5.08,556.2,sweet_potato
90,20,120,28.99454545,80.36412901,4.88,942.8,sweet_potato
90,20,120,28.08181818,81.22215645,5.06,1037.32,sweet_potato
90,20,120,26.51818182,81.1019247,5.06,1299.26,sweet_potato
90,20,120,26.73636364,80.70295789,5,1426.3,sweet_potato
90,20,120,34.01,86.88069248,5.02,579.75,sweet_potato
90,20,120,27.90909091,81.25895012,5.14,2817.86,sweet_potato
90,20,120,28.50727273,80.31647715,4.86,421.14,sweet_potato
90,20,120,28.50727273,81.24133059,5.04,421.14,sweet_potato
90,20,120,28.64818182,81.24829026,5.16,1111.68,sweet_potato
90,20,120,28.64818182,81.07524032,5,1111.68,sweet_potato
90,20,120,27.65454545,80.74407326,4.94,884.5,sweet_potato
90,20,120,26.51818182,81.0830979,5.12,1299.26,sweet_potato
90,20,120,27.90909091,80.84534449,4.94,2817.86,sweet_potato
90,20,120,23.73636364,80.7353379,4.88,2169.32,sweet_potato
90,20,120,18.77818182,80.83337157,4.84,1050.245,sweet_potato
90,20,120,29.03727273,81.26389615,5.08,689.88,sweet_potato
90,20,120,28.64818182,81.24829026,5.12,1111.68,sweet_potato
90,20,120,34.01,86.88069248,5.08,579.75,sweet_potato
90,20,120,29.18636364,80.34348679,4.86,1026.64,sweet_potato
90,20,120,22.89090909,81.60524837,5.06,1603.2375,sweet_potato
90,20,120,28.64818182,80.87356065,4.96,1111.68,sweet_potato
90,20,120,29.03727273,81.08119809,5,689.88,sweet_potato
90,20,120,28.64818182,81.24730348,5.04,1111.68,sweet_potato
90,20,120,27.65454545,81.16609847,5.08,884.5,sweet_potato
90,20,120,26.73636364,80.86560062,5.14,1426.3,sweet_potato
90,20,120,26.51818182,80.16766489,4.86,1299.26,sweet_potato
90,20,120,26.51818182,81.09251833,5.04,1299.26,sweet_potato
90,20,120,28.99454545,80.87951843,4.96,942.8,sweet_potato
90,20,120,22.89090909,80.68131495,4.86,1603.2375,sweet_potato
90,20,120,23.73636364,81.18987364,4.94,2169.32,sweet_potato
90,20,120,27.90909091,81.25895012,5.1,2817.86,sweet_potato
90,20,120,26.73636364,80.88442742,5.06,1426.3,sweet_potato
90,20,120,26.73636364,79.95950167,4.82,1426.3,sweet_potato
90,20,120,27.65454545,81.16609847,5.06,884.5,sweet_potato
90,20,120,29.18636364,81.26583463,5.16,1026.64,sweet_potato
90,20,120,28.08181818,81.22215645,5.08,1037.32,sweet_potato
90,20,120,28.64818182,80.83468463,4.94,1111.68,sweet_potato
90,20,120,23.73636364,81.61032004,5.16,2169.32,sweet_potato
90,20,120,34.01,86.66231849,5,579.75,sweet_potato
90,20,120,29.18636364,81.26583463,5.18,1026.64,sweet_potato
90,20,120,27.90909091,81.25796334,5.02,2817.86,sweet_potato
90,20,120,26.51818182,80.67989948,4.92,1299.26,sweet_potato
90,20,120,23.73636364,80.70895077,4.82,2169.32,sweet_potato
90,20,120,28.54545455,80.32581121,4.82,556.2,sweet_potato
90,20,120,28.5,81.25073696,5.06,1145.22,sweet_potato
90,20,120,27.90909091,80.34244396,4.84,2817.86,sweet_potato
90,20,120,26.73636364,80.88442742,5.08,1426.3,sweet_potato
90,20,120,28.64818182,80.32245004,4.86,1111.68,sweet_potato
90,20,120,28.54545455,81.24231737,5.12,556.2,sweet_potato
90,20,120,27.65454545,81.1566921,5.04,884.5,sweet_potato
90,20,120,22.89090909,80.69064902,4.84,1603.2375,sweet_potato
90,20,120,29.03727273,80.33774188,4.82,689.88,sweet_potato
90,20,120,23.73636364,80.70895077,4.84,2169.32,sweet_potato
90,20,120,27.65454545,80.54790486,4.9,884.5,sweet_potato
90,20,120,27.65454545,81.1566921,5.02,884.5,sweet_potato
90,20,120,28.5,80.86758776,4.98,1145.22,sweet_potato
90,20,120,28.50727273,81.24231737,5.1,421.14,sweet_potato
90,20,120,22.07,81.39535426,5,423.745,sweet_potato
90,20,120,28.64818182,81.24730348,5.02,1111.68,sweet_potato
90,20,120,26.73636364,80.86560062,5.16,1426.3,sweet_potato
90,20,120,28.54545455,80.82871174,4.94,556.2,sweet_potato
90,20,120,28.64818182,80.63851624,4.9,1111.68,sweet_potato
90,20,120,34.01,85.6616032,4.86,579.75,sweet_potato
90,20,120,22.89090909,81.41399346,5,1603.2375,sweet_potato
90,20,120,28.54545455,80.86758776,4.96,556.2,sweet_potato
90,20,120,27.90909091,80.6491761,4.9,2817.86,sweet_potato
90,20,120,26.51818182,81.0830979,5.1,1299.26,sweet_potato
90,20,120,28.54545455,81.24133059,5.02,556.2,sweet_potato
90,20,120,29.18636364,80.85572139,4.92,1026.64,sweet_potato
90,20,120,28.99454545,80.32840781,4.86,942.8,sweet_potato
90,20,120,26.73636364,80.87502105,5.02,1426.3,sweet_potato
90,20,120,22.89090909,81.17157189,4.94,1603.2375,sweet_potato
90,20,120,26.73636364,80.50127822,4.96,1426.3,sweet_potato
90,20,120,34.01,86.88069248,5.04,579.75,sweet_potato
90,20,120,27.65454545,80.24117273,4.84,884.5,sweet_potato
90,20,120,28.08181818,81.21373686,5.14,1037.32,sweet_potato
90,20,120,29.03727273,81.25547656,5.14,689.88,sweet_potato
90,20,120,28.50727273,81.25073696,5.08,421.14,sweet_potato
90,20,120,28.08181818,80.83900725,4.96,1037.32,sweet_potato
90,20,120,26.73636364,80.50127822,4.98,1426.3,sweet_potato
90,20,120,28.54545455,81.24133059,5.04,556.2,sweet_potato
90,20,120,28.5,81.24133059,5.04,1145.22,sweet_potato
90,20,120,28.99454545,81.25547656,5.18,942.8,sweet_potato
90,20,120,26.51818182,80.48373109,4.9,1299.26,sweet_potato
90,20,120,29.18636364,80.659553,4.9,1026.64,sweet_potato
90,20,120,26.51818182,80.7187755,4.96,1299.26,sweet_potato
90,20,120,26.51818182,81.0830979,5.16,1299.26,sweet_potato
90,20,120,27.90909091,81.25895012,5.12,2817.86,sweet_potato
90,20,120,18.77818182,80.82403751,4.92,1050.245,sweet_potato
90,20,120,28.64818182,80.83468463,4.92,1111.68,sweet_potato
90,20,120,28.08181818,81.21373686,5.18,1037.32,sweet_potato
90,20,120,29.18636364,81.26484785,5.04,1026.64,sweet_potato
90,20,120,33.58333333,85.65514316,4.84,840.46,sweet_potato
90,20,120,28.54545455,81.24231737,5.16,556.2,sweet_potato
90,20,120,26.73636364,80.46240221,4.92,1426.3,sweet_potato
90,20,120,27.65454545,80.24117273,4.82,884.5,sweet_potato
90,20,120,29.18636364,81.26484785,5.02,1026.64,sweet_potato
90,20,120,23.73636364,81.62914684,5.06,2169.32,sweet_potato
90,20,120,18.77818182,80.82403751,4.86,1050.245,sweet_potato
90,20,120,27.65454545,80.74407326,4.92,884.5,sweet_potato
90,20,120,34.01,86.88069248,5.14,579.75,sweet_potato
90,20,120,28.54545455,80.86758776,4.98,556.2,sweet_potato
90,20,120,22.89090909,81.58605663,5.02,1603.2375,sweet_potato
90,20,120,29.03727273,81.25547656,5.12,689.88,sweet_potato
90,20,120,22.07,81.15293269,4.92,423.745,sweet_potato
90,20,120,34.01,85.65942808,4.84,579.75,sweet_potato
90,20,120,29.18636364,80.89459741,4.98,1026.64,sweet_potato
90,20,120,28.64818182,80.3317841,4.82,1111.68,sweet_potato
90,20,120,26.51818182,80.17699895,4.84,1299.26,sweet_potato
90,20,120,33.58333333,85.69303947,4.88,840.46,sweet_potato
90,20,120,28.5,81.24231737,5.16,1145.22,sweet_potato
90,20,120,28.54545455,80.82871174,4.92,556.2,sweet_potato
90,20,120,26.01818182,81.10315989,4.9,1350.025,sweet_potato
90,20,120,29.03727273,81.26389615,5.06,689.88,sweet_potato
90,20,120,29.03727273,80.84064241,4.94,689.88,sweet_potato
90,20,120,28.08181818,81.21275008,5.02,1037.32,sweet_potato
90,20,120,27.90909091,81.25895012,5.16,2817.86,sweet_potato
90,20,120,27.65454545,80.26755986,4.88,884.5,sweet_potato
90,20,120,27.90909091,81.25796334,5.04,2817.86,sweet_potato
90,20,120,34.01,86.88069248,5.1,579.75,sweet_potato
90,20,120,34.01,85.65942808,4.82,579.75,sweet_potato
90,20,120,33.58333333,86.87640756,5.16,840.46,sweet_potato
90,20,120,29.18636364,81.26583463,5.14,1026.64,sweet_potato
90,20,120,29.18636364,81.09155617,5,1026.64,sweet_potato
90,20,120,27.90909091,81.25895012,5.18,2817.86,sweet_potato
90,20,120,26.73636364,80.86560062,5.18,1426.3,sweet_potato
90,20,120,22.89090909,81.21044791,4.96,1603.2375,sweet_potato
90,20,120,26.01818182,81.70400349,5.16,1350.025,sweet_potato
90,20,120,28.08181818,80.80013123,4.94,1037.32,sweet_potato
90,20,120,18.77818182,80.82403751,4.9,1050.245,sweet_potato
90,20,120,28.50727273,80.86758776,4.98,421.14,sweet_potato
90,20,120,27.90909091,80.84534449,4.92,2817.86,sweet_potato
90,20,120,29.18636364,81.26583463,5.12,1026.64,sweet_potato
90,20,120,26.51818182,81.09251833,5.02,1299.26,sweet_potato
90,20,120,26.51818182,81.1019247,5.08,1299.26,sweet_potato
90,20,120,22.89090909,81.59484116,5.16,1603.2375,sweet_potato
90,20,120,26.73636364,79.95950167,4.84,1426.3,sweet_potato
90,20,120,27.65454545,80.98462894,5,884.5,sweet_potato
90,20,120,29.03727273,80.87951843,4.98,689.88,sweet_potato
90,20,120,28.64818182,81.25670985,5.08,1111.68,sweet_potato
90,20,120,34.01,86.24295666,4.92,579.75,sweet_potato
90,20,120,28.08181818,81.21373686,5.12,1037.32,sweet_potato
90,20,120,23.106,84.11881938,5.06,87.2,sweet_potato
90,20,120,26.73636364,80.87502105,5.04,1426.3,sweet_potato
90,20,120,23.73636364,81.62914684,5.08,2169.32,sweet_potato
90,20,120,23.73636364,81.22874966,4.98,2169.32,sweet_potato
90,20,120,18.77818182,80.85330073,5.06,1050.245,sweet_potato
90,20,120,28.08181818,80.83900725,4.98,1037.32,sweet_potato
90,20,120,29.03727273,80.84064241,4.92,689.88,sweet_potato
90,20,120,29.18636364,80.37920799,4.88,1026.64,sweet_potato
90,20,120,26.51818182,80.17699895,4.82,1299.26,sweet_potato
90,20,120,28.08181818,81.04068691,5,1037.32,sweet_potato
90,20,120,23.106,84.11881938,5.18,87.2,sweet_potato
90,20,120,28.08181818,81.21275008,5.04,1037.32,sweet_potato
90,20,120,29.03727273,81.25547656,5.1,689.88,sweet_potato
90,20,120,29.18636364,80.89459741,4.96,1026.64,sweet_potato
90,20,120,28.50727273,81.24231737,5.12,421.14,sweet_potato
90,20,120,23.56,78.46020721,5.08,167.38,sweet_potato
90,20,120,33.58333333,85.65514316,4.82,840.46,sweet_potato
90,20,120,28.50727273,81.24133059,5.02,421.14,sweet_potato
90,20,120,26.51818182,80.20338608,4.88,1299.26,sweet_potato
90,20,120,28.08181818,80.80013123,4.92,1037.32,sweet_potato
90,20,120,28.54545455,80.32581121,4.84,556.2,sweet_potato
90,20,120,28.08181818,80.32361783,4.88,1037.32,sweet_potato
90,20,120,22.89090909,81.59484116,5.1,1603.2375,sweet_potato
90,20,120,22.89090909,80.71703615,4.88,1603.2375,sweet_potato
90,20,120,22.89090909,80.99738116,4.9,1603.2375,sweet_potato
90,20,120,28.54545455,81.25073696,5.06,556.2,sweet_potato
90,20,120,22.89090909,81.60524837,5.08,1603.2375,sweet_potato
90,20,120,28.50727273,80.35219834,4.88,421.14,sweet_potato
90,20,120,22.89090909,81.21044791,4.98,1603.2375,sweet_potato
90,20,120,18.77818182,80.85330073,5.14,1050.245,sweet_potato
90,20,120,28.08181818,80.28789664,4.86,1037.32,sweet_potato
90,20,120,28.54545455,80.35219834,4.88,556.2,sweet_potato
90,20,120,18.77818182,80.86291353,4.96,1050.245,sweet_potato
90,20,120,29.18636364,81.27425422,5.06,1026.64,sweet_potato
90,20,120,33.58333333,86.23867174,4.92,840.46,sweet_potato
90,20,120,22.89090909,80.69064902,4.82,1603.2375,sweet_potato
90,20,120,27.90909091,80.34244396,4.82,2817.86,sweet_potato
90,20,120,26.01818182,80.78709369,4.86,1350.025,sweet_potato
90,20,120,18.77818182,80.86291353,4.98,1050.245,sweet_potato
90,20,120,28.54545455,81.24231737,5.1,556.2,sweet_potato
90,20,120,29.03727273,80.33774188,4.84,689.88,sweet_potato
90,20,120,25.76,88.26427176,5.12,10.265748,sweet_potato
90,20,120,22.07,81.56741743,5.02,423.745,sweet_potato
90,20,120,29.18636364,81.26583463,5.1,1026.64,sweet_potato
100,40,90,26.45454545,82.91608411,6.02,714.68,tomato
100,40,90,22.89090909,83.19038543,5.96,1603.2375,tomato
100,40,90,28.64818182,82.75385868,6.02,1111.68,tomato
100,40,90,27.65454545,82.59932329,6.08,884.5,tomato
100,40,90,26.45454545,82.94924385,6.16,714.68,tomato
100,40,90,22.89090909,83.3132291,5.86,1603.2375,tomato
100,40,90,22.89090909,83.191875,5.98,1603.2375,tomato
100,40,90,27.65454545,82.65373313,5.92,884.5,tomato
100,40,90,28.99454545,82.73981892,6.16,942.8,tomato
100,40,90,26.01818182,83.61320285,5.86,1350.025,tomato
100,40,90,28.64818182,82.75164466,6,1111.68,tomato
100,40,90,28.64818182,82.86878709,5.82,1111.68,tomato
100,40,90,26.01818182,83.4804571,6.02,1350.025,tomato
100,40,90,28.64818182,82.86878709,5.88,1111.68,tomato
100,40,90,28.64818182,82.84240297,5.98,1111.68,tomato
100,40,90,22.89090909,83.27286963,5.94,1603.2375,tomato
100,40,90,28.99454545,82.69996095,6,942.8,tomato
100,40,90,28.64818182,82.87215228,5.9,1111.68,tomato
100,40,90,28.08181818,82.69812966,5.94,1037.32,tomato
100,40,90,27.65454545,82.55909764,6.06,884.5,tomato
100,40,90,28.64818182,82.7439434,6.04,1111.68,tomato
100,40,90,28.64818182,82.8306066,5.96,1111.68,tomato
100,40,90,28.99454545,82.81478684,5.86,942.8,tomato
100,40,90,27.65454545,82.63882207,6.12,884.5,tomato
100,40,90,28.08181818,82.61151035,6,1037.32,tomato
100,40,90,27.65454545,82.58116751,6.02,884.5,tomato
100,40,90,28.08181818,82.59501104,6.04,1037.32,tomato
100,40,90,28.64818182,82.7808125,6.08,1111.68,tomato
100,40,90,26.45454545,83.02237137,5.84,714.68,tomato
100,40,90,27.65454545,82.57895349,6,884.5,tomato
100,40,90,28.64818182,82.76552191,6.18,1111.68,tomato
100,40,90,26.45454545,82.96283628,6.1,714.68,tomato
100,40,90,22.89090909,83.32400605,5.82,1603.2375,tomato
100,40,90,28.08181818,82.70226866,5.98,1037.32,tomato
100,40,90,27.65454545,82.72770991,5.84,884.5,tomato
100,40,90,26.45454545,83.04824889,5.9,714.68,tomato
100,40,90,26.01818182,83.55213501,6.12,1350.025,tomato
100,40,90,27.65454545,82.65373313,5.94,884.5,tomato
100,40,90,22.89090909,83.23764137,6.18,1603.2375,tomato
100,40,90,22.89090909,83.09576221,6.08,1603.2375,tomato
100,40,90,26.01818182,83.54865269,6.14,1350.025,tomato
100,40,90,28.08181818,82.66788946,6.1,1037.32,tomato
100,40,90,28.64818182,82.83826398,5.94,1111.68,tomato
25,60,100,18.77818182,40.30201534,4.84,1050.245,turmeric
25,60,100,26.73636364,88.3932167,5,1426.3,turmeric
25,60,100,23.73636364,88.55246259,5.1,2169.32,turmeric
25,60,100,23.73636364,88.55246259,5.06,2169.32,turmeric
25,60,100,25.81818182,87.81582038,4.92,1501.98,turmeric
25,60,100,28.99454545,88.90326093,5.18,942.8,turmeric
25,60,100,26.73636364,86.84771835,4.84,1426.3,turmeric
25,60,100,27.65454545,87.65958726,4.96,884.5,turmeric
25,60,100,22.89090909,88.59606087,5.12,1603.2375,turmeric
25,60,100,27.65454545,87.65958726,4.98,884.5,turmeric
25,60,100,23.73636364,88.55246259,5.12,2169.32,turmeric
25,60,100,26.51818182,88.61633925,5.06,1299.26,turmeric
25,60,100,28.64818182,86.66968428,4.84,1111.68,turmeric
25,60,100,23.73636364,86.7838417,4.84,2169.32,turmeric
25,60,100,22.89090909,87.78020582,4.96,1603.2375,turmeric
25,60,100,26.43333333,89.70382908,5,207.55,turmeric
25,60,100,26.51818182,88.61633925,5.1,1299.26,turmeric
25,60,100,23.73636364,88.55246259,5.02,2169.32,turmeric
25,60,100,23.73636364,87.73660754,4.98,2169.32,turmeric
25,60,100,4.9,39.8536517,4.94,2569.52,turmeric
25,60,100,27.90909091,88.93812759,5.16,2817.86,turmeric
25,60,100,25.81818182,88.63167542,5.08,1501.98,turmeric
25,60,100,28.64818182,87.62245012,4.92,1111.68,turmeric
25,60,100,18.77818182,40.82540413,4.98,1050.245,turmeric
25,60,100,29.18636364,86.67298089,4.86,1026.64,turmeric
25,60,100,26.51818182,88.61633925,5.12,1299.26,turmeric
25,60,100,29.03727273,87.62015247,4.96,689.88,turmeric
25,60,100,4.9,40.94145994,5.06,2569.52,turmeric
25,60,100,28.08181818,87.63072221,4.96,1037.32,turmeric
25,60,100,26.51818182,87.8004842,4.94,1299.26,turmeric
25,60,100,29.03727273,87.16489689,4.9,689.88,turmeric
25,60,100,23.73636364,88.32934004,5,2169.32,turmeric
25,60,100,28.64818182,88.90555859,5.16,1111.68,turmeric
25,60,100,28.99454545,87.62015247,4.92,942.8,turmeric
25,60,100,29.03727273,88.21434678,5,689.88,turmeric
25,60,100,22.89090909,87.32828041,4.9,1603.2375,turmeric
25,60,100,26.43333333,89.92695163,5.12,207.55,turmeric
25,60,100,29.18636364,88.9088552,5.18,1026.64,turmeric
25,60,100,22.89090909,88.59606087,5.02,1603.2375,turmeric
25,60,100,22.676,87.18631655,5.1,75.32,turmeric
25,60,100,22.89090909,88.59606087,5.08,1603.2375,turmeric
25,60,100,22.89090909,86.83077014,4.84,1603.2375,turmeric
25,60,100,15.5,40.94145994,5.1,1098.26,turmeric
25,60,100,23.73636364,88.55246259,5.08,2169.32,turmeric
25,60,100,28.08181818,88.91383067,5.16,1037.32,turmeric
25,60,100,28.99454545,86.66738662,4.86,942.8,turmeric
25,60,100,29.18636364,88.4430636,5.04,1026.64,turmeric
25,60,100,26.51818182,86.88343955,4.88,1299.26,turmeric
25,60,100,25.81818182,89.09746702,5.18,1501.98,turmeric
25,60,100,27.90909091,88.47233599,5.04,2817.86,turmeric
25,60,100,4.9,39.8536517,4.92,2569.52,turmeric
25,60,100,27.65454545,87.65958726,4.94,884.5,turmeric
25,60,100,27.65454545,88.94269572,5.18,884.5,turmeric
25,60,100,28.54545455,88.43976698,5.04,556.2,turmeric
25,60,100,25.81818182,87.81582038,4.98,1501.98,turmeric
25,60,100,18.77818182,41.91939007,5.1,1050.245,turmeric
25,60,100,27.65454545,86.70682141,4.86,884.5,turmeric
25,60,100,22.676,86.07159572,4.82,75.32,turmeric
25,60,100,29.18636364,88.4430636,5.08,1026.64,turmeric
25,60,100,28.99454545,87.62015247,4.98,942.8,turmeric
25,60,100,25.81818182,87.3605648,4.9,1501.98,turmeric
25,60,100,19.94545455,45.31853855,5.14,1411.78,turmeric
25,60,100,28.64818182,88.21664444,5,1111.68,turmeric
25,60,100,27.65454545,88.47690412,5.04,884.5,turmeric
25,60,100,29.03727273,88.43746933,5.06,689.88,turmeric
25,60,100,27.65454545,88.47690412,5.02,884.5,turmeric
25,60,100,28.5,88.21664444,5,1145.22,turmeric
25,60,100,4.9,39.32408522,4.84,2569.52,turmeric
25,60,100,22.89090909,87.78020582,4.94,1603.2375,turmeric
25,60,100,28.64818182,86.66968428,4.86,1111.68,turmeric
25,60,100,22.676,86.65416746,4.92,75.32,turmeric
25,60,100,26.73636364,87.8004842,4.92,1426.3,turmeric
25,60,100,28.08181818,87.63072221,4.98,1037.32,turmeric
25,60,100,28.64818182,88.43976698,5.04,1111.68,turmeric
25,60,100,28.08181818,88.91383067,5.18,1037.32,turmeric
25,60,100,22.676,86.38329503,4.9,75.32,turmeric
25,60,100,28.08181818,86.67795636,4.82,1037.32,turmeric
25,60,100,22.676,87.18631655,5.02,75.32,turmeric
25,60,100,23.73636364,86.7838417,4.82,2169.32,turmeric
25,60,100,18.77818182,42.10053037,5.14,1050.245,turmeric
25,60,100,22.676,86.10731691,4.88,75.32,turmeric
25,60,100,22.89090909,89.06185247,5.16,1603.2375,turmeric
25,60,100,26.73636364,88.61633925,5.04,1426.3,turmeric
25,60,100,27.90909091,88.47233599,5.1,2817.86,turmeric
25,60,100,22.676,86.65416746,4.94,75.32,turmeric
25,60,100,27.90909091,86.73797448,4.88,2817.86,turmeric
25,60,100,29.18636364,87.62574674,4.96,1026.64,turmeric
25,60,100,26.73636364,87.8004842,4.96,1426.3,turmeric
25,60,100,27.90909091,88.47233599,5.02,2817.86,turmeric
25,60,100,28.08181818,88.44803907,5.1,1037.32,turmeric
25,60,100,23.73636364,89.01825419,5.16,2169.32,turmeric
25,60,100,26.6,88.61633925,5.06,865.94,turmeric
25,60,100,26.73636364,86.84771835,4.82,1426.3,turmeric
25,60,100,29.18636364,87.62574674,4.94,1026.64,turmeric
25,60,100,23.73636364,86.7838417,4.86,2169.32,turmeric
25,60,100,27.65454545,88.47690412,5.1,884.5,turmeric
25,60,100,26.51818182,87.8004842,4.92,1299.26,turmeric
25,60,100,29.18636364,88.4430636,5.14,1026.64,turmeric
25,60,100,28.08181818,88.44803907,5.08,1037.32,turmeric
25,60,100,28.64818182,87.62245012,4.94,1111.68,turmeric
25,60,100,27.90909091,87.65501913,4.92,2817.86,turmeric
25,60,100,27.90909091,88.47233599,5.08,2817.86,turmeric
25,60,100,27.65454545,87.20433168,4.9,884.5,turmeric
25,60,100,23.73636364,88.55246259,5.04,2169.32,turmeric
25,60,100,27.90909091,86.70225329,4.82,2817.86,turmeric
25,60,100,25.81818182,88.63167542,5.02,1501.98,turmeric
25,60,100,27.65454545,88.47690412,5.08,884.5,turmeric
25,60,100,4.9,39.32408522,4.86,2569.52,turmeric
25,60,100,28.64818182,86.70540547,4.88,1111.68,turmeric
25,60,100,28.54545455,87.62245012,4.92,556.2,turmeric
25,60,100,27.90909091,88.47233599,5.06,2817.86,turmeric
25,60,100,4.9,39.84747401,4.98,2569.52,turmeric
25,60,100,22.89090909,86.86649133,4.88,1603.2375,turmeric
25,60,100,22.03333333,88.85116997,5.18,664.94,turmeric
25,60,100,25.81818182,88.40855288,5,1501.98,turmeric
25,60,100,29.18636364,86.70870209,4.88,1026.64,turmeric
25,60,100,15.5,41.62819401,5.18,1098.26,turmeric
25,60,100,22.676,87.18631655,5.04,75.32,turmeric
25,60,100,25.81818182,88.63167542,5.1,1501.98,turmeric
25,60,100,27.65454545,88.47690412,5.12,884.5,turmeric
25,60,100,26.6,86.84771835,4.82,865.94,turmeric
25,60,100,23.73636364,87.28135197,4.9,2169.32,turmeric
25,60,100,22.89090909,88.59606087,5.14,1603.2375,turmeric
25,60,100,29.03727273,88.90326093,5.18,689.88,turmeric
25,60,100,18.77818182,42.08955249,5.12,1050.245,turmeric
25,60,100,28.08181818,86.71367756,4.88,1037.32,turmeric
25,60,100,28.64818182,88.43976698,5.12,1111.68,turmeric
25,60,100,25.81818182,86.86305453,4.82,1501.98,turmeric
25,60,100,23.73636364,87.73660754,4.94,2169.32,turmeric
25,60,100,29.18636364,88.4430636,5.02,1026.64,turmeric
25,60,100,26.51818182,88.61633925,5.08,1299.26,turmeric
25,60,100,27.03636364,86.84802402,4.82,3322.06,turmeric
25,60,100,26.73636364,88.61633925,5.12,1426.3,turmeric
25,60,100,22.676,87.18557906,5,75.32,turmeric
25,60,100,27.90909091,87.65501913,4.98,2817.86,turmeric
25,60,100,22.89090909,88.59606087,5.04,1603.2375,turmeric
25,60,100,27.90909091,86.70225329,4.84,2817.86,turmeric
25,60,100,23.73636364,86.81956289,4.88,2169.32,turmeric
25,60,100,19.94545455,42.96277036,4.86,1411.78,turmeric
25,60,100,27.65454545,88.94269572,5.16,884.5,turmeric
25,60,100,28.64818182,88.90555859,5.18,1111.68,turmeric
25,60,100,27.65454545,88.47690412,5.14,884.5,turmeric
25,60,100,22.89090909,88.59606087,5.1,1603.2375,turmeric
25,60,100,28.99454545,88.43746933,5.12,942.8,turmeric
25,60,100,29.18636364,87.62574674,4.92,1026.64,turmeric
25,60,100,29.03727273,87.62015247,4.92,689.88,turmeric
25,60,100,28.64818182,88.43976698,5.08,1111.68,turmeric
25,60,100,29.03727273,87.62015247,4.98,689.88,turmeric
25,60,100,20.70909091,46.26433993,5.16,1089.6,turmeric
25,60,100,27.65454545,86.70682141,4.82,884.5,turmeric
25,60,100,29.03727273,86.70310781,4.88,689.88,turmeric
25,60,100,29.03727273,86.66738662,4.86,689.88,turmeric
25,60,100,28.64818182,88.43976698,5.1,1111.68,turmeric
25,60,100,28.08181818,87.63072221,4.92,1037.32,turmeric
25,60,100,26.73636364,86.88343955,4.88,1426.3,turmeric
25,60,100,4.9,39.8536517,4.96,2569.52,turmeric
25,60,100,4.9,41.62819401,5.18,2569.52,turmeric
25,60,100,28.54545455,87.16719455,4.9,556.2,turmeric
25,60,100,26.73636364,86.84771835,4.86,1426.3,turmeric
25,60,100,27.90909091,88.24921345,5,2817.86,turmeric
25,60,100,28.08181818,88.44803907,5.04,1037.32,turmeric
25,60,100,27.65454545,87.65958726,4.92,884.5,turmeric
25,60,100,26.73636364,88.61633925,5.14,1426.3,turmeric
25,60,100,28.54545455,88.43976698,5.14,556.2,turmeric
25,60,100,29.03727273,88.90326093,5.16,689.88,turmeric
25,60,100,28.64818182,87.16719455,4.9,1111.68,turmeric
25,60,100,25.81818182,89.09746702,5.16,1501.98,turmeric
25,60,100,26.01818182,87.81582038,4.94,1350.025,turmeric
25,60,100,28.5,88.90555859,5.18,1145.22,turmeric
25,60,100,22.89090909,89.06185247,5.18,1603.2375,turmeric
25,60,100,22.03333333,87.1171107,4.9,664.94,turmeric
25,60,100,27.90909091,87.65501913,4.94,2817.86,turmeric
25,60,100,27.65454545,88.47690412,5.06,884.5,turmeric
25,60,100,25.81818182,86.86305453,4.84,1501.98,turmeric
25,60,100,26.51818182,86.84771835,4.82,1299.26,turmeric
25,60,100,25.81818182,87.81582038,4.94,1501.98,turmeric
25,60,100,27.65454545,86.7425426,4.88,884.5,turmeric
25,60,100,26.01818182,88.63167542,5.04,1350.025,turmeric
25,60,100,28.64818182,88.43976698,5.06,1111.68,turmeric
25,60,100,26.73636364,89.08213085,5.18,1426.3,turmeric
25,60,100,19.94545455,45.16150133,5.1,1411.78,turmeric
25,60,100,27.90909091,87.19976356,4.9,2817.86,turmeric
25,60,100,27.90909091,88.47233599,5.12,2817.86,turmeric
25,60,100,22.89090909,86.83077014,4.86,1603.2375,turmeric
25,60,100,26.51818182,86.84771835,4.86,1299.26,turmeric
25,60,100,23.73636364,88.55246259,5.14,2169.32,turmeric
25,60,100,4.9,41.11162236,5.12,2569.52,turmeric
25,60,100,18.77818182,40.83158183,4.96,1050.245,turmeric
25,60,100,27.90909091,86.70225329,4.86,2817.86,turmeric
25,60,100,15.5,39.54708569,4.88,1098.26,turmeric
25,60,100,29.18636364,87.62574674,4.98,1026.64,turmeric
25,60,100,4.9,41.47982992,5.16,2569.52,turmeric
25,60,100,28.54545455,88.43976698,5.1,556.2,turmeric
